model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gpt-4.1-mini,openai,0.25,reason_first,14,1963,5892,8192,0.8,1.0,8239,1024,18706.48733300004,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.25,reason_first,15,1963,5892,8192,0.8,1.0,8239,1024,23990.133541999967,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.25,reason_first,16,1963,5892,8192,0.8,1.0,8239,1024,17427.63633300001,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.25,reason_first,17,1963,5892,8192,0.8,1.0,8239,1024,19760.355040999457,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.25,reason_first,18,1963,5892,8192,0.8,1.0,8239,1024,16502.068916999633,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.25,reason_first,19,1963,5892,8192,0.8,1.0,8239,1024,18062.444709000374,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,0,3927,3928,8192,0.7,0.875,8219,1024,15599.628000000166,0,0,1,1,1,1,1,1,1,0
gpt-4.1-mini,openai,0.5,coord_first,1,3927,3928,8192,0.8,1.0,8219,1024,15738.339750000023,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,2,3927,3928,8192,0.8,1.0,8219,1024,15424.095333999958,0,0,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,3,3927,3928,8192,0.9,1.0,8219,1024,22375.997833000154,0,1,1,1,1,1,1,1,1,1
gpt-4.1-mini,openai,0.5,coord_first,4,3927,3928,8192,0.8,1.0,8219,1024,14842.408250000062,0,0,1,1,1,1,1,1,1,1
